global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70
836.1810367783016	0.9850929318762384	0.970408084432523	699198.7262676355	1104.9031371778	3.609622414541718	13.029373975561985	1220810.9425453446	810.890380859375	0.288320256375755	0.083128570236581	657543.2097702622	866.2406747209264	720.9342522889859	0.682576	30.932236	0.231752923784469	0.1157744567398973	-0.0026830658	0.05575624	-0.0971412261	0.0393630306	-0.0847553372	-0.0662121445	0.0407616006	-0.0272946729	0.0367817092	0.0168987027	0.0464109954	0.0116993481	0.0251330089	0.0490804619	0.0272289373	-0.0398638574	-0.0238133819	0.0231353878	-0.0119081966	0.0381797957	-0.0566229582	-0.0022883975	0.000155666	-0.0588014805	0.0537460423	-0.0480638703	-0.0694910125	0.0655183547	-0.0278961173	0.0142549733	0.0288926182	-0.0123204573	-0.0331730111	0.0328240262	-0.0072406415	-0.0238693411	0.0226610551	-0.0077609753	-0.0606230134	-0.0188363894	0.0648513456	0.0117404712	0.054544039	0.0181684504	0.0486755006	-0.0517936063	0.0569223924	-0.0340551936	0.0050609899	0.0010837924	-0.0106028902	-0.0014724153	0.104504989	0.0474800669	0.0243266483	0.0701685533	-0.0105058426	-0.0110717527	-0.038533121	-0.0102541065	-0.0193869578	-0.0009516231	-0.0502491414	-0.0333212529	0.0831469612	0.0382683432	-0.0195090322	-0.0707106781	-0.098078528	-0.0923879533	-0.0555570233	-0.0	0.1288040708583793	-0.0010402642997177	1.0821498132673468e-06	0.0165904886696903	-0.3636907872254511	0.0781162604693008	0.1322709887126683	0.0061021501497076	0.0323308888739362	0.0484462236853104	0.0010452863753788	0.0023470365893671	-0.007560759142925	-0.0006777253840478	5.7165078817323984e-05	4.5931169618273837e-07	-0.0004497067618376	-0.001076634187514	2.022361716424599e-07	1.1591411737239311e-06	-0.0029892425496536	0.0003286439350409	1.0800683603923297e-07	8.935571020659556e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.3489161079937	0.1678793296920275	0.0281834693378444	699479.5094750158	1105.2822300702676	0.3790928924674972	0.1437114211193734	1221648.808109104	811.9319114246588	1.0415305652837787	1.0847859184203477	659233.4287896999	866.010971264129	726.9459281118005	0.731577	33.152809	0.2456952862239748	0.1480263170102185	-0.0082601286	0.0726937509	-0.0864934879	0.0629506732	-0.0710295249	-0.07789748	0.0408303086	0.0288981747	-0.0266763757	0.0242479198	0.0418566584	0.0347523325	0.0429792117	0.0364015239	0.0039702069	0.0366439515	-0.0509680775	-0.0009681453	-0.0567001433	0.0578074657	0.0448206521	0.0661220403	-0.0579365055	-0.0335219184	0.0071948758	0.0095694374	-0.022947042	-0.0658757256	-0.0403570529	0.0194396762	0.0361118018	-0.0191803133	-0.0198074333	-0.0090773734	0.0215271029	-0.0614811534	-0.0034388683	0.0142331649	0.0679182185	-0.0092326958	0.0680610666	0.0189394948	0.0395874955	0.0608001264	0.0735101372	-0.062057569	0.003672035	-0.0441267154	-0.0736802107	-0.0443683554	0.0076007053	0.0148608783	0.0628387653	0.0551697411	0.0560623341	0.0596258573	0.0100700872	-0.0145241447	0.0233757847	-0.0224628433	-0.0158221814	0.0004501731	-0.057503664	-0.0207872561	0.0822640518	0.0353474844	-0.0241075061	-0.075011107	-0.0993068457	-0.088376563	-0.0460974375	0.0125333234	0.1486262971698977	0.0198222263115183	0.000392920655945	0.0220897762104347	-0.3488606404358876	0.0148301467895635	0.1217037464453376	0.0002199332538	-0.0076702152313217	-0.0400011041052579	5.88322016947994e-05	0.0016000883296396	-0.0051521558600491	0.0024086032828759	2.654471000623828e-05	5.801369774280564e-06	-0.0013801013745651	-0.0009303946127275	1.9046798040764784e-06	8.656341353923547e-07	-0.0030710808344029	-8.183828474929997e-05	6.697504850707504e-09	9.431537491436812e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.5574866067792	0.2085704987855479	0.0435016529636522	699828.4283978515	1098.7063456568226	-6.57588441344501	43.24225581898902	1207155.6339865692	812.4616130960399	0.5297016713810763	0.2805838606639057	660093.8727546191	869.9038851149538	725.2804685864089	0.8173859999999998	37.041397	0.1312500587495328	0.0650042733614501	-0.0188802633	0.0922696072	-0.030264626	0.0517292578	-0.0636884566	-0.1249863076	0.0271661146	-0.0322539424	0.0038732699	-0.0184477132	-0.0028869588	0.0122323389	0.051834035	0.0048025005	0.0232664265	0.0100058628	-0.0511793202	-0.0209246968	-0.0897645937	0.0211379934	-0.0437847218	-0.0076449215	-0.0354687032	-0.0445451584	0.0796266682	0.0272215811	-0.0027296367	0.0634428899	-0.0513285938	-0.0240425683	-0.0207854472	0.0217178927	-0.0038474645	-0.0180492925	-0.0245382547	-0.0327484094	0.0770163144	-0.0003342366	0.0047575947	0.0047747136	0.0794954781	0.0351720487	0.0118550993	0.0659756068	0.0704886437	-0.0676960073	0.0280042515	-0.0382828659	0.0048562466	0.0523620669	-0.0451452402	-0.0151814466	0.0905075978	0.0102508742	0.0372572872	0.0431691168	0.0172411265	0.0197279112	0.0061604939	-0.0343318792	-0.0272985732	0.0201135033	-0.0267376484	0.0025024002	0.081360845	0.0323917418	-0.0286524553	-0.0790155012	-0.0999229036	-0.0835807361	-0.0360810826	0.0248689887	0.1534416088359336	0.0048153116660359	2.318722644106153e-05	0.0235443273221596	-0.3115261495194374	0.0373344909164501	0.0970485418344068	0.0013938642119905	-0.0360035971586185	-0.0283333819272968	0.00129625900836	0.000802780531438	-0.0045559767804035	0.0005961790796455	2.0756924423575844e-05	3.554294950070743e-07	-0.001037140882474	0.000342960492091	1.0756612100989477e-06	1.1762189913536937e-07	-0.0027948829213446	0.0002761979130583	7.628528717776034e-08	7.811370544023725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.9869321614559	-1.570554445323296	2.466641265724766	697203.1768803998	1107.800037398649	9.093691741826431	82.69522949536227	1227220.9228604482	812.6966072170213	0.2349941209814687	0.0552222368958531	660475.7753820574	866.7782981223248	712.0854733655195	0.790968	35.844227	0.2319620766040815	0.115325219980957	-0.0176105084	0.0576357344	-0.0507500659	0.0975329062	-0.0323218199	-0.0716439303	0.0449771671	0.0292158041	0.0199229733	0.0104066148	0.0499912686	0.0385696602	0.047890525	0.0286046509	0.0080913594	0.0488354353	-0.0423423806	0.0522526026	-0.0398207748	0.1018167675	-0.0024919096	-0.0520337196	0.006334615	-0.0151081118	0.0182760732	0.0634137048	0.090116969	0.1039792611	-0.037222598	0.0286078887	0.0225947293	-0.015169156	-0.0531665994	-0.0017334286	0.0380414811	-0.0973554226	-0.0281393219	-0.0317650132	-0.0006165055	0.006219159	0.0635433057	0.0227986086	0.0421971708	0.0605013264	0.0840066123	-0.0514828387	-0.0212047436	-0.0305673744	-0.0722617726	-0.0279035543	0.0026668145	0.0356358067	0.0474324657	0.0592704088	0.0379369178	0.0033717896	0.0149950228	0.0107193242	-0.0105684464	-0.0306625958	-0.0114485432	0.016564139	-0.0031830508	-0.0384805682	0.0804375635	0.0294040325	-0.0331337888	-0.0827080574	-0.0999229036	-0.0780430407	-0.0256289373	0.0368124553	0.1291348374970766	-0.024306771338857	0.0005908191329194	0.0166758062553963	-0.3504171947012082	-0.0388910451817707	0.1227922103422644	0.0015125133953305	0.0523553546430903	0.0883589518017088	0.0027410831598037	0.0078073043634966	-0.005053803073432	-0.0004978262930284	2.554092550503073e-05	2.478310180304977e-07	-0.0002176746227151	0.0008194662597589	4.7382241374161135e-08	6.715249508832411e-07	-0.0025040693084971	0.0002908136128474	8.457255741741547e-08	6.270363101757145e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.0048173575265	0.0178851960705515	0.000319880238482	697233.0450102761	1102.606996441253	-5.193040957396079	26.96767438519318	1215742.1886012012	810.9785906912266	-1.7180165257947235	2.951580782903773	657686.2745595281	867.0309027164541	724.9561472631343	0.650542	29.480543	0.1405138010684128	0.0951116150010182	-0.0147061366	0.0618751515	-0.0551552702	0.0872776073	-0.0387344129	-0.081630179	0.0213435012	-0.000527061	0.0043043635	0.0184009073	0.0039608886	0.0358107593	0.0315591627	0.0235552205	0.031948497	-0.0130498865	-0.0464479292	0.0099300232	-0.0588817517	0.0564923506	-0.0204987774	-0.0673842168	-0.0121382054	-0.0653565812	-0.0158103849	0.0123730379	-0.0336644051	0.0511115328	-0.0296599068	0.0133180434	-0.0063258778	-0.0019224486	-0.0415441777	-0.0080637456	0.0075350352	-0.0295452689	0.0367644919	-0.0029533737	-0.0222237522	-0.0270799389	0.067919831	0.0200519647	0.0420203465	0.0380111298	0.0756724811	-0.0553382148	0.020385088	-0.0215300912	-0.0152209001	0.0304761317	-0.022075677	0.0408252924	0.0776578929	0.0720602676	0.0232814889	0.0108032868	-0.0150667454	0.0210588333	-0.0413272019	-0.0364377758	-0.0086392277	0.0041088682	-0.0866878527	-0.0226360789	0.0794944353	0.026387305	-0.0375415571	-0.0860742027	-0.0993068457	-0.0718126298	-0.0148672434	0.0481753674	0.1044035823910292	-0.0247312551060474	0.0006116349791203	0.0109001080160804	-0.3448354400983504	0.0055817546028578	0.1189114807478229	3.115598444652439e-05	0.0445776502170645	-0.0077777044260258	0.0019871668988749	6.049268613862134e-05	-0.0068451197150336	-0.0017913166416016	4.685566391314168e-05	3.208815310478836e-06	-4.364515459376328e-05	0.0001740294681213	1.904899519513496e-09	3.0286255774595354e-08	-0.0025871849374438	-8.311562894669977e-05	6.908207775205476e-09	6.693525900536079e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.2052108350282	-0.7996065224982658	0.6393705908217696	695898.3337843139	1100.4558315350178	-2.1511649062351808	4.627510453817814	1211003.0371594273	813.0135129731277	2.034922281901117	4.140908693377651	660990.9722769061	871.5501617756296	708.405894045388	0.854203	38.709839	0.1842687191278365	0.1040869045196955	0.0182471074	0.0538817913	-0.0959578886	0.0278386665	-0.0212364876	-0.0986737956	0.0202627482	0.0018975687	-0.0130790259	-0.0222508654	0.0253386645	0.0336533806	0.0321570755	0.0110027074	0.0063518844	0.0035542687	0.0464975786	0.0063172652	-0.0755352081	0.0765703061	0.0023639641	-0.0360821792	-0.0167841657	-0.0116319631	0.0059498563	0.0950030607	0.0027460906	-0.0215766383	-0.0493383878	-0.0149569864	0.0073239757	0.0375908887	0.049164838	-0.0198662437	-0.053480587	-0.102325324	0.0800674494	-0.0848427733	-0.0100080263	-0.010123683	0.0644537761	0.0147526213	0.0737768978	0.0790852107	0.0449114385	-0.0529441568	0.002961086	-0.0075483969	-0.0521259098	-0.0126953152	-0.0086059152	-0.0004045299	0.0383284211	0.0531341202	0.0273738517	0.0104727716	0.0225964384	0.0237038059	-0.0132005788	-0.0415735742	0.0125361049	0.061503094	0.03574778	-0.0659537082	0.0785316931	0.0233445364	-0.0418659738	-0.0891006524	-0.098078528	-0.0649448048	-0.0039259816	0.0587785252	0.092238609357679	-0.0121649730333502	0.0001479865689021	0.0085079610562385	-0.378233107961563	-0.0333976678632126	0.1430602839582633	0.0011154042187014	-0.051950376963731	-0.0965280271807955	0.0026988416666737	0.0093176600314163	-0.0074038010390039	-0.0005586813239702	5.4816269825155225e-05	3.121248217532067e-07	0.0002156742930563	0.00025931944765	4.651540068533477e-08	6.72465759295339e-08	-0.002612745186833	-2.5560249389200256e-05	6.533263488381121e-10	6.8264374113190085e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.5445955181351	1.339384683106914	1.7939513293414089	698134.771099564	1098.6833783730692	-1.7724531619485333	3.1415902113013536	1207105.1659132608	810.7167568864494	-2.2967560866783288	5.275088521693951	657261.6598964822	869.8863498768908	721.0875682716952	0.749274	33.954781	0.2047096553183764	0.1084857896172916	-0.0087305002	0.0594585346	-0.070397108	-0.0040983707	-0.0079840977	-0.0654561375	0.0084888828	0.0094775464	0.0201807377	-0.0359526145	0.0501427305	0.0246716791	0.0136531614	-0.0596305538	0.0266628014	-0.0098772503	0.015018226	-0.049799341	-0.103656026	0.0748346655	-0.0073066028	-0.1132855358	0.0210701238	-0.0390996851	-0.0353222357	0.0158470743	0.0747456507	0.0126752263	-0.0415989349	-0.0496642204	-0.0159326249	0.0269456967	0.0171454003	0.0084486866	0.0383992539	-0.0349765406	0.0447946004	-0.064562439	0.0071400389	-0.0514174175	0.068821455	0.0385163923	0.0546926254	0.0799347209	0.0355345715	-0.0522441472	0.0160100421	0.0261945391	0.0196739504	0.0501376805	-0.0052336017	-0.0161902127	0.0101971082	0.0772734869	-0.0007835683	0.0094177389	-0.0020251515	-0.0095858689	-0.0481087287	-0.0597162129	0.0184083752	0.0247781934	-0.0706126854	-0.018731518	0.0775495743	0.0202787295	-0.0460974375	-0.0917754626	-0.0962455236	-0.0575005252	0.0070626986	0.0684547106	0.0845602233265339	-0.007678386031145	5.8957612043284135e-05	0.0071504313690332	-0.3761598622753581	0.0020732456862049	0.1414962419870163	4.298347675367341e-06	-0.1334542738821724	-0.0815038969184414	0.0178100432174178	0.0066428852128919	-0.00808685328306	-0.0006830522440561	6.539719602173831e-05	4.6656036811007524e-07	0.0015079043801138	0.0012922300870575	2.273775619566384e-06	1.669858597896634e-06	-0.0023189449842949	0.0002938002025381	8.631855901142877e-08	5.377505840186473e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.0265149646691	-1.518080553466007	2.3045685668116573	695600.2276641114	1105.2842190914228	6.600840718353538	43.57109818907406	1221653.2049725363	811.8329853627873	1.1162284763379375	1.2459660113877136	659072.7961230556	865.1512636874585	696.5362983027752	0.954004	43.232517	0.6757387192114419	0.3604263475342532	0.067972285	-0.0135242541	-0.0626453349	-0.0417203087	0.0155585985	-0.0303448175	0.0149827975	0.0060362559	0.0180077683	0.0300359929	0.0727916889	-0.0575864869	0.0136896977	0.0392089518	0.0118511412	-0.0606626529	0.0367264642	0.0109905221	0.0178556695	-0.0101124506	0.0319893095	0.0006359486	0.0482667367	-0.0027306464	-0.0818510441	0.0699646306	0.0138178937	0.0497697864	-0.0149905321	0.050674087	0.0415078221	-0.0454117845	0.0081126998	0.0141506581	0.0172269818	0.0194520194	-0.027277667	-0.0553973069	-0.0175593314	-0.0390499854	0.033588629	-0.0182223379	0.0873117996	0.0473431232	-0.0150547998	-0.0268568139	0.0329657948	-0.0081216118	-0.0277245808	-0.0193937322	0.0297295156	-0.0091352635	0.0001497325	-0.0214731429	0.0046343649	-0.0442475614	-0.0054916527	0.0183764612	-0.0343688371	-0.0043925779	-0.0108423591	0.0703555875	0.031526062	0.0460273448	0.0765483213	0.01719291	-0.0502265533	-0.0940880769	-0.0938191336	-0.0495458668	0.0179660749	0.0770513243	0.0972690342566409	0.0127088109301069	0.0001615138752572	0.0094612650252195	-0.2007482029628278	0.1754116593125302	0.0402998409928047	0.0307692502227751	-0.0075298534984327	0.1259244203837397	5.669869370785917e-05	0.0158569596489808	-0.0134219548064872	-0.0053351015234271	0.0001801488708273	2.8463308265275223e-05	0.0008159999706682	-0.0006919044094456	6.658559521305033e-07	4.787317118102645e-07	-0.0011120743454664	0.0012068706388284	1.456536738866311e-06	1.2367093498445222e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.6430807221263	2.616565757457238	6.846416363097769	699971.6445202105	1109.5276203228595	4.243401231436792	18.00645401095928	1231051.5402593077	813.6653242440059	1.8323388812185613	3.357465775625289	662051.2598771033	864.1375172310687	705.1160650348936	1.22349	55.444798	1.8112506181404209	1.1949506370899292	0.0495052695	-0.0514946711	0.079031008	-0.0370958824	0.0460937326	0.0561518123	0.0205163438	-0.020349761	0.0124253319	0.0933171331	-0.0219576269	0.0200666023	-0.0051119101	0.0040425993	0.0065707653	-0.0429426743	0.0149091885	0.0378038443	0.1493321683	-0.0590368573	-0.0203771088	0.0166652472	0.0657887482	0.0415559028	0.0255863462	-0.0593196005	-0.0669574798	0.0517726405	0.0328960114	0.0378154891	0.0275006543	0.0160533146	-0.0116414043	0.0675675017	-0.1124542522	0.0750753595	-0.0389677623	0.070984776	0.0052073842	-3.6859e-06	-0.0523824116	-0.0327082862	-0.0339445266	-0.1148932084	-0.1003461817	0.0357980266	0.0113628747	-0.0492558699	-0.0359583618	0.0755853215	0.0089829754	-0.0501864259	0.0066109633	-0.0230497452	-0.0390378526	0.0620762145	0.0725347478	-0.0496415935	0.0305360674	0.0293110709	-0.0783739591	-0.0007395543	0.0337959973	0.1114090731	0.0755281812	0.0140901232	-0.0542441537	-0.0960293686	-0.0908143174	-0.0411514359	0.0286524553	0.0844327926	0.0610378384447471	-0.0362311958118937	0.0013126995499597	0.003725617722007	-0.6389146865653998	-0.438166483602572	0.4082119767089631	0.191989867352643	0.3021462686955871	0.3096761221940198	0.0912923676866659	0.0958993006571254	-0.0321503277067588	-0.0187283729002715	0.0010336435716519	0.0003507519514916	0.0002139291078935	-0.0006020708627747	4.576566320410877e-08	3.624893238022717e-07	-0.0023251669130588	-0.0012130925675924	1.4715935775479216e-06	5.406401173583389e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.7534137183735	-1.8896670037528336	3.5708413850722125	696813.261714478	1100.4366693314007	-9.09095099145884	82.64538992910646	1210960.8632091866	815.0206572433998	1.3553329993939087	1.8369275392460889	664258.6717334634	861.1727366183667	703.7656181138702	0.941894	42.683746	0.4692056649584715	0.3714798340537436	0.0580794838	-0.0407765584	0.0097148397	-0.0385225192	0.0707492883	0.0381181222	-0.012707831	0.0258995833	-0.0421972839	0.0949136897	-0.019894272	0.0309469922	0.0024211279	0.0094392068	-0.0391812958	-0.0222059207	0.0106247477	0.0801552076	0.0435072521	-0.0343223155	-0.0320704097	-0.0012564541	0.0541978456	-0.0028130725	-0.0105111059	-0.017956601	-0.0917917894	-0.0064864063	0.0354433354	0.0626686075	0.0459189739	-0.0037963688	-0.0227406786	0.0340471654	-0.0628575669	0.0460368248	-0.0937749221	0.0239875871	0.0686723322	-0.0049056478	-0.0679243152	-0.0731764813	-0.0412716168	-0.1262136008	-0.045762828	0.0973563495	-0.0088787398	0.0164142495	-0.0263882612	-0.0398726501	-0.047704502	-0.0295541888	0.023907339	-0.0075150508	0.0803448473	-0.0012871953	-0.0168151797	0.0237432592	-0.0583544735	-0.0066399131	-0.0293302843	-0.0121085219	-0.0352074376	0.0663345966	0.0744894057	0.0109734311	-0.0581413184	-0.0975916762	-0.0872496007	-0.0323917418	0.0389927688	0.0904827052	0.0443360569267241	-0.016701781518023	0.0002789495058757	0.0019656859438097	-0.655511256613039	-0.0165965700476391	0.4296950075464054	0.0002754461373461	0.3189241453569167	0.0167778766613296	0.1017126104916397	0.0002814971452627	-0.0249345442343138	0.0072157834724449	0.0006217314961729	5.206753112121037e-05	-0.0004799815216651	-0.0006939106295586	2.3038226113994485e-07	4.815119618144126e-07	-0.0018522722804328	0.0004728946326259	2.2362933356647945e-07	3.4309126008597258e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
