global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
911.2863716850902	-9.890950999055804	97.830911665723	830442.8512189764	1208.6965455576733	-91.42556670497196	1460947.3392430523	8358.634247325279	855.0771961791816	-0.1398744486519945	0.0195648613856994	731157.0114256506	906.1426649101596	769.0255804105516	2.586404	50.259514	0.2762499576909178	0.1347952495067925	-0.0730867403	-0.2730165504	-0.0695590075	-0.0765116365	0.1130013504	0.0367718511	-0.1762704227	-0.0098996208	0.2362087041	0.0861731773	-0.1809332519	0.019281234	0.0926524468	0.0038013993	0.3163384071	0.1030892884	-0.0088648819	-0.0312687587	0.1103988252	0.0565064479	0.1112808932	-0.0631855091	0.068097253	0.1577587202	-0.0816508832	-0.0165813249	0.002273953	-0.0290249203	-0.0662371925	0.0386273379	0.0138248808	-0.0157941669	0.0969800229	0.0645271153	0.0076455689	-0.0642915136	0.0882669426	-0.0247475114	0.0516146891	0.0295783637	0.0618731389	0.0401034209	0.0610947944	-0.0084069759	0.0640533863	0.0189152292	0.1036003062	-0.0567509633	-0.0091470399	0.099452516	-0.1806390317	-0.0302187054	0.0988466668	-0.2516102382	-0.0455171957	-0.023707616	-0.290559613	0.0239829535	0.4345162996	0.0363255632	-0.0411987034	-0.1015754919	0.001920394	0.1744932752	-0.0495713066	0.1354352304	-0.1263441289	-0.1139906401	0.1499107895	0.0245453841	0.1793108026	0.1299672297	-0.1402915508	0.0028946589	-0.1106701665	-0.1167943706	0.2688222447	0.0862374572	0.0654962941	0.0949299798	-0.1269846107	-0.3326497832	-0.0350241058	0.0721169295	0.0877124766	-0.0892559224	-0.0742234509	-0.0306747335	-0.1167583997	-0.0889836388	0.0649864433	-0.2129782771	-0.1424093022	-0.0251169982	0.2402446573	0.0956398647	0.0374951501	0.06194098	0.0848510215	0.043993917	-0.0101924456	-0.0612907054	-0.0938191336	-0.0979222811	-0.0723569779	-0.0248689887	-0.1496354056493629	-0.0421556455646339	0.0223907546238493	0.001777098452971	-0.0056037930652195	0.0736143043584433	3.140249671780216e-05	0.0054190658061775	1.2027323950058175	0.0767844051580155	1.4465652139964298	0.0058958448754702	-0.0067758127993961	-0.0010299863581253	1.060871897924423e-06	4.591163909246001e-05	0.00381863012118	-0.0003880767571486	1.5060356943897354e-07	1.4581936002383182e-05	-0.0022350987020514	0.0002558489369225	6.54586785243734e-08	4.995666207911853e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
918.0085126050964	6.722140920006154	45.18717854842119	842739.6292154214	1234.23154640774	25.535000850066808	1523327.5101480414	652.0362684129126	854.9228936069782	-0.1543025722033917	0.0238092837885829	730893.1540133285	904.120638249014	762.305743702649	1.872978	36.396084	0.1636131706046634	0.1201274775569241	-0.0439868975	-0.2872752793	0.0668366916	-0.0522814009	0.1550523577	0.1106414724	-0.1337960462	-0.0071386753	0.2597072276	0.0066913765	-0.0420740149	-0.1007657987	0.1550914062	0.0508425752	0.0156141241	-0.0877583206	-0.0112176863	-0.0229026894	0.0631621169	0.0247246622	-0.0576492489	-0.0689765189	-0.0269579443	-0.0287135944	0.0187087863	0.0949902287	-0.0099438087	-0.0523146508	-0.0899464436	-0.0306565094	-0.0169910083	0.0873262776	-0.0392512827	0.0186908991	0.0590088627	-0.019384421	0.0649294305	0.0308092946	0.0232432601	0.023012105	0.0131640074	-0.0175830692	-0.0276601156	0.0399717707	0.0846501408	-0.0685826779	-0.0164732042	-0.0677318842	0.0003325892	0.0451115477	-0.2166526017	-0.0544340546	0.0930496159	-0.2090923165	-0.1333421644	0.0523237455	0.0006002393	0.132876679	-0.1112397729	-0.18327606	0.0737325899	-0.005088665	0.0597103654	-0.0995102576	-0.0221834261	-0.1292287725	0.0397737051	0.0293250738	-0.0429784406	-0.1047173314	-0.0004755065	-0.1119085245	0.0599562384	0.0139023158	-0.0670837187	-0.1748975539	0.2380679524	-0.1720786876	0.0740451545	0.0247974347	0.1528063254	-0.0600270353	-0.0943773205	0.0699729498	-0.0654957312	-0.1188343635	-0.2545704356	0.067240641	-0.1997987947	0.0635943507	0.0588732451	-0.0845084628	-0.0232306024	0.0100412647	-0.0406358987	0.0127320891	-0.0988516201	0.0954264624	0.0840093554	0.0411514359	-0.0148672434	-0.0661311865	-0.0962455236	-0.0955793015	-0.0643455865	-0.0125333234	-0.1399290993791595	0.0097063062702033	0.0195801528530626	9.421238141098956e-05	-0.0103709176583492	-0.0047671245931297	0.0001075559330762	2.2725476886422008e-05	1.0852640035728172	-0.1174683914330003	1.1777979574508997	0.0137988229858565	-0.0065892118396211	0.0001866009597749	3.481991818895093e-08	4.341771266740288e-05	0.0034050217771013	-0.0004136083440787	1.7107186229152445e-07	1.1594173302534091e-05	-0.0022683163643643	-3.321766231289972e-05	1.1034130895338384e-09	5.145259128842875e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
922.5633051173496	4.554792512253243	20.74613482967821	851123.051949048	1213.243832683275	-20.98771372446504	1471960.5975440028	440.4841273800981	855.8703378105992	0.9474442036209894	0.8976505189750107	732514.0351440291	905.3029947878424	780.5836706301104	1.648731	32.038467	0.1347767502895005	0.0719088246831676	-0.022546644	-0.1970686395	-0.023131413	0.0255474527	0.10497745	0.2371393648	-0.1393839559	0.0026004495	0.1353082197	0.0782840225	-0.2269406753	-0.0894806667	0.1646941355	-0.097287728	0.0376473363	0.0412654232	0.0062731886	0.0051569771	0.0006885708	-0.1440824645	-0.0508006637	0.0843241542	-0.0130588254	-0.0066976185	-0.1009713835	0.0571791319	-0.0290273799	-0.1150701711	-0.0586704487	-0.0235348301	-0.1380267285	-0.0593075042	-0.0303450963	0.0245755173	0.030081882	0.0737219117	0.0691365014	0.1290996085	0.0089185062	-0.2406976025	-0.0375201194	-0.0266357454	0.032734428	-0.0612510702	-0.0468427931	0.0198833839	0.0225317122	0.0354594847	0.004181697	0.0339815655	-0.087004596	0.0110910413	0.2429203377	-0.1930424634	-0.1219533378	0.1168053587	-0.1531881807	0.0560263348	0.0454076281	-0.0516742727	0.1813740712	0.1065779577	-0.0099353224	-0.073705069	-0.0101948138	0.1160591504	0.0369562104	-0.0545816939	-0.1697175131	-0.0890770707	-0.0277320855	0.1049501365	0.0422274227	-0.0637252925	-0.0610398212	-0.0474547827	0.2581656715	-0.0764243531	0.0225560453	-0.1230987386	-0.1527358448	-0.1769858727	-0.0506591268	-0.053932336	-0.1267236177	0.1448808424	-0.1603119799	0.0525953182	-0.1034822719	0.0462635843	-0.0965717845	-0.2015146354	-0.1737889218	-0.0699982903	-0.2557828511	0.0242882289	-0.1902149059	0.0148341672	0.0831469612	0.0382683432	-0.0195090322	-0.0707106781	-0.098078528	-0.0923879533	-0.0555570233	-0.0	-0.1549100234045539	-0.0149809240253943	0.0239971153511994	0.0002244280846546	0.0141340096507889	0.0245049273091381	0.0001997702288085	0.0006004914624261	1.019274101923159	-0.0659899016496581	1.0389196948512625	0.0043546671197315	-0.0070484077220841	-0.0004591958824629	2.108608584709727e-07	4.968005141673477e-05	0.003351288119888	-5.373365721329966e-05	2.8873059175163907e-09	1.1231132062502448e-05	-0.0021952259579344	7.309040642989977e-05	5.3422075120879335e-09	4.819017006389004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
923.2705609579184	0.7072558405687914	0.5002108240186677	852428.5287315493	1226.6327446421828	13.388911958907784	1504627.8902284144	179.26296344338385	855.5159186930456	-0.3544191175535616	0.1256129108874453	731907.4871372058	906.6321408583308	790.2353327645147	1.383941	26.893015	0.1096073287934149	0.0494490584596664	-0.0129979521	-0.2022006239	0.011545199	-0.0275757765	0.1006700081	0.017854755	-0.2211649379	-0.002113926	0.1827639869	0.026066708	-0.0958205838	-0.1161446832	0.1222852073	0.0085753543	-0.0838624544	0.0144202119	0.0380909442	0.0896967288	-0.0620399488	0.1336695573	0.0732619856	0.0420436773	0.1673860916	-0.0653732164	-0.0701767038	-0.1169264289	-0.0882764837	-0.0638224354	0.0074740706	0.0216532022	-0.022354587	0.1232917988	-0.0343437043	-0.0033998185	-0.034128023	0.0672193435	-0.0175691672	0.0225533774	0.0401821808	-0.0712787157	0.0258724885	-0.0466712894	0.0526724556	0.0237195615	0.0658103928	-0.0322833239	-0.0216013251	0.151306404	0.0038650927	0.055326375	-0.1609039516	-0.0956276871	0.159483129	-0.0974713159	-0.0099683196	0.0901376004	0.0407125378	-0.0249534005	-0.1288129633	-0.00289936	0.1226853042	-0.0468737392	-0.0419963629	0.0689288756	0.0695391461	0.1759812358	-0.1170180394	-0.019497419	-0.0654912058	0.0227335845	0.0859012147	-0.0361269877	-0.1232200899	0.0675040692	-0.0401923633	-0.0938077962	0.2197573325	-0.1063310252	-0.1163399416	-0.0863268293	0.058640516	0.0137436964	0.0310290238	-0.1368857811	-0.0542267514	0.1020716051	-0.1019626976	-0.0164454457	-0.097821073	-0.0945869119	-0.0505874869	-0.0189787539	-0.060438762	0.0890600416	-0.1850470249	-0.0597233531	-0.0109067475	-0.0977412413	0.0822640518	0.0353474844	-0.0241075061	-0.075011107	-0.0993068457	-0.088376563	-0.0460974375	0.0125333234	-0.1702420952342436	-0.0153320718296897	0.0289823709897452	0.0002350724265907	-0.0106762718979211	-0.0248102815487099	0.0001139827816383	0.0006155500705262	0.9888795249007388	-0.0303945770224202	0.9778827147679108	0.0009238303123718	-0.0072141915818783	-0.0001657838597942	2.748428816826307e-08	5.204456018004373e-05	0.0038179454583129	0.0004666573384248	2.177690715058114e-07	1.45767075226521e-05	-0.0020462591883016	0.0001489667696328	2.2191098454831743e-08	4.1871766657087225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.3850242004684	2.1144632425499594	4.470954804094888	856337.4430145015	1228.4611089885054	1.8283643463225872	1509116.6962972686	3.3429161829036214	858.1574497029682	2.641531009922573	6.977686076382571	736434.2084807024	908.997914832935	791.1844832759763	1.40123	27.228979	0.170802383265677	0.0943331305885034	-0.0022866961	-0.1246635546	0.0292203704	0.0030226377	0.0900122436	0.0109193869	-0.228679117	0.0270821366	0.1555882955	-0.0023336646	-0.1048920441	-0.0610627991	-0.0165908087	-0.0644344118	0.1081193593	0.0833114136	0.0625247407	-0.0259399304	-0.1131769077	-0.0535153993	-0.05580551	0.0853271753	-0.0660623833	-0.0802793868	-0.0807504527	0.0157867595	-0.024784362	0.0798044821	0.0455689659	0.0883029368	-0.0007076876	-0.1388288759	0.0326538311	-0.0303071537	0.0681777021	-0.0066767195	-0.1246697461	-0.0354298718	0.0533759643	0.0166312822	-0.0467467969	-8.50078e-05	0.0587216906	-0.1005271926	0.0073623416	0.0275935181	-0.0312613825	-0.0516636697	0.0293735692	0.0252756373	-0.1218109921	-0.1176739451	0.128254021	-0.0268570243	0.0388484194	-0.0760559894	-0.2134314804	-0.1512711387	-0.0858238708	0.1326625723	-0.0164837991	-0.0369903184	0.0776862834	-0.0225200746	0.1512833831	0.1826819547	0.0825933673	-0.0191237091	-0.0862943025	-0.1261501878	0.0272793586	0.0125477111	0.1355711195	0.0564109105	-0.0247342568	-0.0421621082	0.1906612	0.0792265884	-0.2107927546	0.0394078879	-0.152127526	-0.0167909003	0.0858410411	-0.0871644107	0.0511108275	0.1438376127	0.0355972416	-0.1252071603	-0.1363161922	-0.1489489144	-0.0091115073	0.0861705001	-0.0074293938	-0.0188075602	-0.1325385985	-0.1041652094	0.1632756573	-0.1601592711	0.081360845	0.0323917418	-0.0286524553	-0.0790155012	-0.0999229036	-0.0835807361	-0.0360810826	0.0248689887	-0.194350444144348	-0.0241083489101043	0.0377720951391053	0.0005812124871713	-0.0222379349768004	-0.0115616630788792	0.0004945257520324	0.0001336720531495	0.8983364750795104	-0.0905430498212284	0.8070084224582799	0.0081980438709294	-0.0075770526223852	-0.0003628610405068	1.3166813471775e-07	5.741172644239444e-05	0.0033580722977242	-0.0004598731605886	2.1148332382984013e-07	1.1276649556742688e-05	-0.0021153114163153	-6.905222801369994e-05	4.768210193656006e-09	4.47454238799384e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.7479117942436	1.3628875937752127	1.8574625932663893	858861.6920149911	1211.2658348429238	-17.195274145581607	1467164.9226577252	295.67745294170726	856.9765678438885	-1.1808818590797046	1.3944819651035392	734408.8378334908	902.2496868123984	803.0297720587156	1.55184	30.155661	0.1223988517465807	0.0923282588251913	0.0251973578	-0.0857301837	-0.0154747768	-0.0935526166	0.226815757	0.0522862793	-0.0693807775	0.0106114713	0.1855149426	-0.132818302	-0.0327686145	0.0985247522	-0.0137318009	-0.0701293757	-0.0385861933	-0.0209586218	-0.0508325142	0.1047457155	-0.0905034747	-0.1067612207	-0.1036532239	0.0168962392	-0.0348759054	-0.0398407367	0.0272502249	0.018430938	-0.014811143	-0.0229678293	-0.0617925112	-0.0074747575	-0.0258808527	0.0134057481	-0.0376405672	0.0109234483	0.0180181681	-0.0193654199	0.0508135568	0.0077383206	0.0247448978	0.0294595121	0.0458659538	0.0135341073	-0.0111148014	0.0335321035	-0.0790616627	0.0798408758	-0.086343704	-0.0444901843	-0.0009616808	-0.0321570063	-0.2172773905	0.0813938688	0.0368370656	0.0711511471	-0.0331980591	-0.0750406926	-0.0367885647	-0.1443241135	-0.174197455	-0.0858615186	-0.2340907125	0.0449844244	-0.1248531502	-0.1764233573	-0.0243584349	-0.0434414913	0.0853914921	0.0101236552	-0.1215188268	-0.0923235674	0.0325949943	-0.0213332222	0.0562952653	0.0566290062	-0.0018319494	-0.1109153951	0.1010937836	-0.0368463863	-0.0457939752	0.1886106795	-0.0645608519	0.2082794563	0.0399178007	0.0080038489	-0.0106584583	0.0055418613	0.0999379912	-0.1239119631	-0.1080170843	-0.059963104	-0.0170401269	0.1993888746	0.1265136899	0.0402654171	-0.0291983059	-0.0012330287	0.0088728594	-0.1469764571	0.0804375635	0.0294040325	-0.0331337888	-0.0827080574	-0.0999229036	-0.0780430407	-0.0256289373	0.0368124553	-0.1922774480670739	0.002072996077274	0.0369706170351862	4.297312736393796e-06	-0.0230571958453396	-0.0008192608685392	0.0005316342802503	6.711883707196061e-07	0.805099500226298	-0.0932369748532124	0.6481852052646347	0.0086931334797785	-0.0080900840343887	-0.0005130314120034	2.632012297023046e-07	6.544945968347094e-05	0.00335907693441	1.004636685799764e-06	1.0092948704547336e-12	1.1283397851285284e-05	-0.0021039550660535	1.1356350261799724e-05	1.2896669126867868e-10	4.426626919972188e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
928.4827288146925	1.7348170204488724	3.0095900944391034	862080.1777071777	1222.979451251534	11.713616408610278	1495678.7381835035	137.20880936806395	858.6557661351868	1.6791982912983483	2.819706901499293	737289.7247172046	905.6216296496348	815.9166684870532	1.27181	24.71406	0.0410161943197774	0.0256091136844893	0.0279238656	-0.0313618978	0.0069463782	-0.0838508025	0.1326363245	0.096747234	0.0658717604	0.0285366515	0.1064687186	-0.0977859128	-0.1152925343	0.1442845388	-0.0327886904	-0.0433216459	0.0636473402	-0.0151716158	-0.0201988292	-0.0094394826	-0.0951526678	-0.0872331473	0.0203368122	0.0422692924	-0.0776300368	0.0610565759	-0.0357424725	-0.1021752268	-0.0533200061	0.1048121686	0.0986993207	-0.0214261531	-0.0163163256	0.0532191318	-0.0338196201	-0.0556440824	-0.0896979677	-0.0100304253	0.0566698919	-0.0596999697	-0.0040078959	0.0990718416	0.0347136499	0.0058003556	-0.0457400792	0.0554003589	0.0983719103	0.0172012254	-0.0472130228	-0.0214735608	0.0225223824	-0.019631692	-0.1397725261	0.1676874979	0.0322032812	-0.0160639492	-0.0389279641	-0.0679399063	-0.0637887385	-0.0915172971	0.0917847457	-0.0207171512	-0.1052151362	0.0119893664	-0.1142507432	-0.0907535338	-0.0307364274	-0.1185115605	0.0522315922	0.0150624203	0.0662101067	-0.0406679103	-0.0332884872	-0.0806902867	-0.0972269949	0.0004889937	0.0044147385	-0.0373232991	0.114844473	0.0371746821	-0.0776401061	0.1229146923	-0.1898012624	0.1178029574	-0.0088470548	0.0062036102	0.0338614438	0.0633952653	0.1308029924	-0.1083226726	0.0251014688	-0.038609191	-0.007603613	0.1524296981	-0.0447158285	0.069515389	0.0027284375	0.0151613354	-0.0453199381	-0.0636645574	0.0794944353	0.026387305	-0.0375415571	-0.0860742027	-0.0993068457	-0.0718126298	-0.0148672434	0.0481753674	-0.1920065796683872	0.0002708683986867	0.0368665266359527	7.336968940709826e-08	-0.0008700658739968	0.0221871299713427	7.570146250938155e-07	0.0004922687363652	0.8149869782973909	0.0098874780710929	0.6642037747943118	9.776222260634326e-05	-0.0082051911959969	-0.0001151071616082	1.3249658653496384e-08	6.732516256286503e-05	0.0033584600780114	-6.168563985997633e-07	3.8051181649346997e-13	1.127925409559634e-05	-0.0020462647264872	5.769033956629999e-05	3.328175279274998e-09	4.187199330865736e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.6010045505562	-0.88172426413621	0.777437677966541	860443.6236432011	1228.5799986041204	5.600547352586318	1509408.8129701004	31.36613064856161	858.6273646927432	-0.0284014424436236	0.0008066419328784	737240.951399205	904.4174218938664	812.1374433330735	1.1459	22.267345	0.0870418730129888	0.0485410649284581	0.0288387113	-0.0302942987	0.0297115925	-0.0691751748	0.1141077053	0.0528045783	0.0878071424	0.0288345054	0.1048231551	-0.0514720753	0.0195600388	0.12725902	0.0559968495	0.0296159885	-0.0127683673	-0.1247258559	0.0042965409	0.0601651301	0.0550260714	-0.0356284878	0.0034009636	0.0568181009	0.0054052136	0.1239163496	0.1327720283	0.0098199815	-0.0286531288	0.1239739124	-0.0214028899	-0.0548178732	0.0537804572	0.0131057556	0.0378894332	-0.0191066925	0.0542684952	0.0245435031	-0.0692820914	-0.1061737492	-0.1012472467	-0.0422635069	0.0219285305	0.0223749589	-0.0812475315	0.0382735001	0.119570297	0.1608792811	0.004503463	0.0926066902	0.0195744221	-0.0173888613	-0.1383397169	0.1339733675	-0.0555210911	-0.0062352781	-0.1374653857	-0.0267162495	0.0517383787	-0.0343792016	0.0185696415	-0.1125796339	-0.1367838665	-0.0469272808	-0.1354746963	-0.0932490114	-0.0294438064	-0.0160420513	0.0487945367	0.1238167178	0.1111780814	-0.0604384118	-0.090573781	-0.0217621849	0.0068866335	0.009668982	0.0143809991	-0.0786756844	0.0609247515	-0.0584706362	0.0075658794	0.1331216823	-0.070521703	0.1870503354	-0.0726327756	-0.0279401965	-0.0264723295	-0.0029158976	0.1007391058	-0.0434829602	0.011347476	0.0346371928	0.0437708335	0.1559321242	0.028023443	0.1180448246	0.1066326059	0.0150148257	-0.0205378442	0.030205473	0.0785316931	0.0233445364	-0.0418659738	-0.0891006524	-0.098078528	-0.0649448048	-0.0039259816	0.0587785252	-0.1942164473645249	-0.0022098676961377	0.0377200284268972	4.883515234432979e-06	-0.0231232713013156	-0.0222532054273187	0.0005346856756742	0.0004952051517904	0.8098891876210885	-0.0050977906763023	0.6559204962255467	2.598746977939505e-05	-0.0076810461926296	0.0005241450033672	2.7472798455490655e-07	5.899847061330968e-05	0.0039809208289847	0.0006224607509733	3.874573865022447e-07	1.5847730646644233e-05	-0.0020432502965632	3.0144299240000144e-06	9.086787766706731e-12	4.174871774405605e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.9570457405116	3.356041189955363	11.263012468677008	866681.021013901	1231.301585217617	2.721586613496584	1516103.5937594166	7.407033694763802	860.8856341614564	2.258269468713252	5.099780993322431	741124.075105573	907.6652396766962	819.4740757850584	1.157481	22.492399	0.064764985141076	0.0352643240260522	0.0359976454	-0.009769093	0.033182994	-0.0410781076	0.069146203	0.1754393442	0.0872537762	0.05598862	0.0554752404	-0.0041740753	-0.0946688287	0.1213861816	0.0859024001	0.0006066323	-0.0389114766	-0.0183408302	-0.0221617686	-0.0622208893	0.036653599	0.0331964073	0.0214291259	0.1404296804	-0.1418903491	0.0282498828	-0.0945396593	0.2233465638	0.0663034834	0.0470646463	0.1168242119	-0.1224825525	0.083718962	0.1194592629	0.0287340804	0.0271502264	-0.0579552217	-0.0270306494	0.0144045866	-0.0275076244	0.0507272298	-0.0026631605	0.0227752917	-0.0390418778	0.0504817387	0.0025040878	-0.0912269344	-0.0400656943	-0.0459065098	-0.0190264658	0.044013567	-0.0137208852	-0.070597725	0.15179501	0.0625471051	-0.0442146153	-0.1585914776	0.04151316	0.0230291234	-0.0480211905	0.089306886	-0.0408549885	-0.0879474566	0.0317747428	0.01114438	-0.0867191699	-0.0006157657	-0.0535152676	0.0708144826	0.1594692982	-0.0374960714	0.0763927467	-0.0144511422	0.0683052621	-0.0418390054	-0.1095540304	0.0260100142	-0.0285334123	0.0691528347	-0.0563187498	0.1173249343	0.0770144465	-0.1960562668	0.1395708501	-0.0794972029	0.0146384375	-0.0713636173	-0.0059218946	0.0417142519	-0.0105912727	0.0228083841	0.2447904729	-0.0321792722	0.1065131373	0.0505130344	0.0723122881	0.1122557193	0.1216189616	-0.0415388042	0.1803858938	0.0775495743	0.0202787295	-0.0460974375	-0.0917754626	-0.0962455236	-0.0575005252	0.0070626986	0.0684547106	-0.194938021168042	-0.0007215738035171	0.038000832096912	5.20668753922159e-07	-0.0046137113588571	0.0185095599424585	2.1286332502847026e-05	0.0003426038092634	0.817692839285364	0.0078036516642754	0.66862157941856	6.089697929734877e-05	-0.0080144765534115	-0.0003334303607819	1.1117580549114801e-07	6.423183442518268e-05	0.0035617648341044	-0.0004191559948803	1.756917480440942e-07	1.2686168733462744e-05	-0.0020452679355175	-2.017638954300051e-06	4.070866949909003e-12	4.183120928056017e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.7940786284348	0.8370328879232147	0.700624055465077	868240.2049670138	1238.971286416414	7.669701198796929	1535049.8485643435	58.82431647882705	861.6400443268926	0.7544101654361839	0.5691346977134504	742423.5659876495	909.8098265951438	826.0627660829871	1.176245	22.857031	0.0586474365128592	0.0376592509126194	0.0379275023	-0.001548568	0.0404919772	0.0320767433	0.0253100006	0.0805789085	0.0597411937	0.0616867201	0.0212146857	0.0346536625	-0.0250497787	-0.0336903134	0.0850269045	0.0640761815	-0.1229854578	-0.1291893002	0.1500921415	-0.0301790615	-0.1555577829	-0.0165763449	0.0226694545	0.098472838	-0.0035678724	-0.0574708135	0.0620241361	0.1122755245	-0.008963839	-0.0065673018	0.033815888	0.0268106459	0.0409369431	0.0351703452	-0.0139551724	0.0797863173	0.0325113193	-0.0454591458	-0.1875131615	0.0912720467	-0.0910340642	-0.0006116962	0.0307001164	0.1361125642	0.0157123966	-0.1076021732	-0.0716243668	-0.0919178148	-0.010087744	0.0167105895	0.0457231566	-0.0139383343	-0.025431183	0.0779949694	0.0633185077	-0.0283143011	-0.0756269538	0.096643878	0.1381229675	0.0370878357	0.0004920801	-0.0795437981	0.0195970904	0.1747934196	0.0734432655	-0.0164146409	0.0673257177	0.1037656713	-0.0265683042	0.1521280138	0.0361555441	0.1652693848	-0.0367877835	-0.0546436119	0.0512030518	0.0836963434	0.0309823699	-0.0462908181	0.0419311672	-0.1185845139	0.1157681165	0.0029567453	-0.0445205557	0.1475320354	-0.0341560729	0.0094064779	-0.1053378087	-0.04185789	0.0689579574	0.0114912616	0.0793620727	0.2687819385	-0.0832838808	0.0534580643	0.0070793128	0.0845722343	0.0219278791	-0.0232173357	0.0293832501	0.1460429488	0.0765483213	0.01719291	-0.0502265533	-0.0940880769	-0.0938191336	-0.0495458668	0.0179660749	0.0770513243	-0.1966745274022088	-0.0017365062341667	0.0386808697288821	3.0154539013001467e-06	0.0058648244103807	0.0104785357692377	3.439616536459733e-05	0.0001097997118671	0.7925014928896843	-0.0251913463956796	0.6280586162323784	0.0006346039332271	-0.007595454552406	0.0004190220010055	1.755794373266534e-07	5.769092985766503e-05	0.0035658368629845	4.072028880100064e-06	1.6581419200368982e-11	1.271519253341914e-05	-0.0020469948679074	-1.7269323898997345e-06	2.982295479284809e-12	4.190187989239234e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
